Price,Close,Log_Return
Ticker,TSLA,
Date,,
2020-01-02,28.68400001525879,
2020-01-03,29.534000396728516,0.02920267893223429
2020-01-06,30.1026668548584,0.019071612174755247
2020-01-07,31.270666122436523,0.03806670586808656
2020-01-08,32.80933380126953,0.048032568493066904
2020-01-09,32.089332580566406,-0.022189385476863444
2020-01-10,31.876667022705078,-0.006649355680979626
2020-01-13,34.990665435791016,0.09320702322102224
2020-01-14,35.861331939697266,0.024578286172624794
2020-01-15,34.56666564941406,-0.03676981311758122
2020-01-16,34.232666015625,-0.00970946227670784
2020-01-17,34.03333282470703,-0.005839913304383257
2020-01-21,36.47999954223633,0.06942373110021945
2020-01-22,37.97066879272461,0.04004983514491321
2020-01-23,38.14666748046875,0.004624413044606698
2020-01-24,37.654666900634766,-0.012981499419033645
2020-01-27,37.201332092285156,-0.012112331857897394
2020-01-28,37.793331146240234,0.01578809278786119
2020-01-29,38.732666015625,0.02455066473079113
2020-01-30,42.72066879272461,0.09799952270077929
2020-01-31,43.371334075927734,0.015115867923964223
2020-02-03,52.0,0.18144500086765858
2020-02-04,59.137332916259766,0.1286186970285338
2020-02-05,48.97999954223633,-0.18845037343186985
2020-02-06,49.930667877197266,0.019223358515689473
2020-02-07,49.871334075927734,-0.0011890304222129079
2020-02-10,51.41866683959961,0.030554904345579816
2020-02-11,51.62533187866211,0.0040112052857509935
2020-02-12,51.15266799926758,-0.009197828567077742
2020-02-13,53.599998474121094,0.04673438827304504
2020-02-14,53.33533477783203,-0.004949986662921484
2020-02-18,57.22666549682617,0.0704209168261074
2020-02-19,61.16133117675781,0.06649517653196184
2020-02-20,59.96066665649414,-0.019826354777620056
2020-02-21,60.06666564941406,0.0017662480443414094
2020-02-24,55.58599853515625,-0.07752369493467591
2020-02-25,53.32733154296875,-0.041482357972054684
2020-02-26,51.91999816894531,-0.026744949535016983
2020-02-27,45.266666412353516,-0.13713311629061195
2020-02-28,44.53266525268555,-0.016347950327421108
2020-03-02,49.574668884277344,0.1072570247859105
2020-03-03,49.70066833496094,0.0025383850988232293
2020-03-04,49.96666717529297,0.005337746224066965
2020-03-05,48.30266571044922,-0.033869376791647296
2020-03-06,46.89866638183594,-0.029497510135476336
2020-03-09,40.53333282470703,-0.14586457137702016
2020-03-10,43.02199935913086,0.059586929551683376
2020-03-11,42.28200149536133,-0.01735009892797303
2020-03-12,37.369998931884766,-0.12349328402408655
2020-03-13,36.44133377075195,-0.02516454136147571
2020-03-16,29.67133331298828,-0.20552230217550044
2020-03-17,28.68000030517578,-0.03398134500612111
2020-03-18,24.08133316040039,-0.17476304366003273
2020-03-19,28.50933265686035,0.16879451260286096
2020-03-20,28.50200080871582,-0.00025720668994270134
2020-03-23,28.952667236328125,0.015688043665694176
2020-03-24,33.66666793823242,0.15084593365171223
2020-03-25,35.95000076293945,0.06562083944686455
2020-03-26,35.21066665649414,-0.0207800386755252
2020-03-27,34.29066848754883,-0.026475805312348537
2020-03-30,33.47533416748047,-0.024064387275638185
2020-03-31,34.93333435058594,0.04263263821287683
2020-04-01,32.104000091552734,-0.08446087652228773
2020-04-02,30.29800033569336,-0.057898921000518445
2020-04-03,32.000667572021484,0.05467504939194526
2020-04-06,34.41600036621094,0.07276481895829454
2020-04-07,36.36333465576172,0.05503939414254686
2020-04-08,36.589332580566406,0.006195761068727163
2020-04-09,38.20000076293945,0.043078797207400474
2020-04-13,43.39666748046875,0.12754711640906993
2020-04-14,47.32600021362305,0.0866771798728856
2020-04-15,48.65533447265625,0.02770162075738181
2020-04-16,49.680667877197266,0.020854428493631318
2020-04-17,50.259334564208984,0.011580411041559343
2020-04-20,49.75733184814453,-0.010038465581097953
2020-04-21,45.781333923339844,-0.08328137479063667
2020-04-22,48.807334899902344,0.06400415510269586
2020-04-23,47.04199981689453,-0.036839791089286374
2020-04-24,48.34333419799805,0.02728753098899391
2020-04-27,53.25,0.09666945779957149
2020-04-28,51.27466583251953,-0.037801017814305886
2020-04-29,53.367332458496094,0.040002020280935593
2020-04-30,52.12533187866211,-0.023547759980736722
2020-05-01,46.75466537475586,-0.10873700220740792
2020-05-04,50.74599838256836,0.0819187203405193
2020-05-05,51.2140007019043,0.009180180665024101
2020-05-06,52.172000885009766,0.018533023597782732
2020-05-07,52.00266647338867,-0.003250973870209664
2020-05-08,54.62799835205078,0.04925154604829151
2020-05-11,54.08599853515625,-0.009971196406895207
2020-05-12,53.96066665649414,-0.0023199593370761967
2020-05-13,52.73066711425781,-0.02305818093053759
2020-05-14,53.55533218383789,0.015518160889563192
2020-05-15,53.27799987792969,-0.005191880165631997
2020-05-18,54.242000579833984,0.01793204109959487
2020-05-19,53.867332458496094,-0.0069313094591098995
2020-05-20,54.37066650390625,0.00930057241369536
2020-05-21,55.17333221435547,0.014654934735012084
2020-05-22,54.45866775512695,-0.013037700356063059
2020-05-26,54.591331481933594,0.002433081947381517
2020-05-27,54.68199920654297,0.001659467041868106
2020-05-28,53.72066879272461,-0.017736751939729612
2020-05-29,55.66666793823242,0.035583725409644835
2020-06-01,59.87333297729492,0.07284966703702293
2020-06-02,58.770668029785156,-0.018588326218028427
2020-06-03,58.86399841308594,0.0015867839932886055
2020-06-04,57.62533187866211,-0.02126741082055923
2020-06-05,59.04399871826172,0.024320646383694
2020-06-08,63.327999114990234,0.07004464847857836
2020-06-09,62.711334228515625,-0.00978535494822048
2020-06-10,68.336669921875,0.08590431690632504
2020-06-11,64.85600280761719,-0.052277046427824686
2020-06-12,62.35200119018555,-0.03937370329089697
2020-06-15,66.05999755859375,0.05776761532071402
2020-06-16,65.47533416748047,-0.008889888882897297
2020-06-17,66.11933135986328,0.009787666254598352
2020-06-18,66.9306640625,0.012196058432993926
2020-06-19,66.72666931152344,-0.003052506049991116
2020-06-22,66.28800201416016,-0.006595797039905825
2020-06-23,66.78533172607422,0.007474555771254048
2020-06-24,64.0566635131836,-0.04171541244464825
2020-06-25,65.73200225830078,0.025817844628587844
2020-06-26,63.982666015625,-0.02697370050614223
2020-06-29,67.29000091552734,0.05039944763683731
2020-06-30,71.98733520507812,0.06747855280845434
2020-07-01,74.64199829101562,0.036213124954005624
2020-07-02,80.57733154296875,0.07651403502187115
2020-07-06,91.43866729736328,0.12645108117682743
2020-07-07,92.65733337402344,0.01323965619758905
2020-07-08,91.05867004394531,-0.017404076436543424
2020-07-09,92.9520034790039,0.020579243780394125
2020-07-10,102.97666931152344,0.10241918272489342
2020-07-13,99.80400085449219,-0.031294179797161696
2020-07-14,101.12000274658203,0.013099686323903579
2020-07-15,103.06732940673828,0.019074500672006927
2020-07-16,100.04266357421875,-0.029785727485036655
2020-07-17,100.05599975585938,0.00013329605943815782
2020-07-20,109.53333282470703,0.09049888548491682
2020-07-21,104.55733489990234,-0.04649333201590645
2020-07-22,106.15533447265625,0.015167860710440668
2020-07-23,100.87133026123047,-0.05105769412846385
2020-07-24,94.46666717529297,-0.06559870288489437
2020-07-27,102.63999938964844,0.08298067038819532
2020-07-28,98.43267059326172,-0.04185494718429495
2020-07-29,99.94066619873047,0.01520390470417943
2020-07-30,99.16600036621094,-0.007781454581928156
2020-07-31,95.38400268554688,-0.038884339639871014
2020-08-03,99.0,0.03720897247565101
2020-08-04,99.13333129882812,0.0013458747004375454
2020-08-05,99.00133514404297,-0.0013323884879125765
2020-08-06,99.30533599853516,0.0030659693985973365
2020-08-07,96.84733581542969,-0.025063424630081085
2020-08-10,94.57133483886719,-0.023781465364230404
2020-08-11,91.6259994506836,-0.03163934754750347
2020-08-12,103.65066528320312,0.12331118921207428
2020-08-13,108.06666564941406,0.04172205380429948
2020-08-14,110.04733276367188,0.018162259872136134
2020-08-17,122.3759994506836,0.10618769683979797
2020-08-18,125.80599975585938,0.02764276800974182
2020-08-19,125.23533630371094,-0.0045463782503080055
2020-08-20,133.45533752441406,0.0635722137952821
2020-08-21,136.6653289794922,0.023768211540485355
2020-08-24,134.27999877929688,-0.017607920006301417
2020-08-25,134.8893280029297,0.004527486632740915
2020-08-26,143.54466247558594,0.0621915738853809
2020-08-27,149.25,0.03897652873348478
2020-08-28,147.55999755859375,-0.01138789608941323
2020-08-31,166.10667419433594,0.11839534141276628
2020-09-01,158.35000610351562,-0.04782238606695396
2020-09-02,149.1233367919922,-0.060034084286439256
2020-09-03,135.6666717529297,-0.0945727929773044
2020-09-04,139.44000244140625,0.02743348445504921
2020-09-08,110.06999969482422,-0.23651789445767657
2020-09-09,122.09333038330078,0.10366923114657202
2020-09-10,123.77999877929688,0.013720031040026988
2020-09-11,124.23999786376953,0.003709375196707332
2020-09-14,139.8733367919922,0.11852211424147706
2020-09-15,149.9199981689453,0.06936453038904387
2020-09-16,147.25332641601562,-0.017947393738460667
2020-09-17,141.14332580566406,-0.04237854336559032
2020-09-18,147.38333129882812,0.04326101937694436
2020-09-21,149.79666137695312,0.016241895082045352
2020-09-22,141.41000366210938,-0.05761528541471742
2020-09-23,126.78666687011719,-0.10915761260898618
2020-09-24,129.26333618164062,0.019345803747202597
2020-09-25,135.77999877929688,0.0491842305281949
2020-09-28,140.39999389648438,0.033459528236176775
2020-09-29,139.69000244140625,-0.005069748902601041
2020-09-30,143.00332641601562,0.023442192423042928
2020-10-01,149.3866729736328,0.043670173422939704
2020-10-02,138.3633270263672,-0.07665503512528221
2020-10-05,141.89332580566406,0.025192518630920653
2020-10-06,137.9933319091797,-0.02787018407731412
2020-10-07,141.76666259765625,0.026977120398229415
2020-10-08,141.97332763671875,0.0014567215247855486
2020-10-09,144.6666717529297,0.018793074176697643
2020-10-12,147.43333435058594,0.018943822515122916
2020-10-13,148.88333129882812,0.009786884708723409
2020-10-14,153.76666259765625,0.032273287618783654
2020-10-15,149.6266632080078,-0.02729299577407529
2020-10-16,146.55667114257812,-0.020731092265373598
2020-10-19,143.61000061035156,-0.020310891071385614
2020-10-20,140.64666748046875,-0.020850455371877373
2020-10-21,140.8800048828125,0.0016576578966101716
2020-10-22,141.92999267578125,0.007425427859397711
2020-10-23,140.2100067138672,-0.01219258008931434
2020-10-26,140.0933380126953,-0.0008324460631960825
2020-10-27,141.55999755859375,0.010414737676610572
2020-10-28,135.33999633789062,-0.04493353448533056
2020-10-29,136.94332885742188,0.011777078527549948
2020-10-30,129.34666442871094,-0.05707106115006527
2020-11-02,133.50332641601562,0.03163027338080621
2020-11-03,141.3000030517578,0.05675891678442002
2020-11-04,140.32666015625,-0.0069123197353376745
2020-11-05,146.02999877929688,0.03983908014025376
2020-11-06,143.31666564941406,-0.018755444602258167
2020-11-09,140.4199981689453,-0.020418708541599162
2020-11-10,136.7866668701172,-0.026215382510501505
2020-11-11,139.0433349609375,0.016363110813065698
2020-11-12,137.25332641601562,-0.012957330573612593
2020-11-13,136.1666717529297,-0.007948653293047676
2020-11-16,136.02999877929688,-0.0010042223136041864
2020-11-17,147.20333862304688,0.07893944622909929
2020-11-18,162.2133331298828,0.09709745318946535
2020-11-19,166.42333984375,0.025622441945055478
2020-11-20,163.20333862304688,-0.019537882465358328
2020-11-23,173.9499969482422,0.06377098448424992
2020-11-24,185.1266632080078,0.0622723727366544
2020-11-25,191.3333282470703,0.03297682427747412
2020-11-27,195.25332641601562,0.02028074420821668
2020-11-30,189.1999969482422,-0.03149318478843732
2020-12-01,194.9199981689453,0.029784568093447848
2020-12-02,189.60667419433594,-0.02763741793314288
2020-12-03,197.7933349609375,0.04227093212295058
2020-12-04,199.67999267578125,0.009493325730045684
2020-12-07,213.9199981689453,0.068886056292822
2020-12-08,216.6266632080078,0.012573321033348567
2020-12-09,201.4933319091797,-0.07241913725041024
2020-12-10,209.02333068847656,0.03668958724599977
2020-12-11,203.3300018310547,-0.027615591895456065
2020-12-14,213.27667236328125,0.04775997018342951
2020-12-15,211.0833282470703,-0.010337277993335172
2020-12-16,207.58999633789062,-0.016688013184044656
2020-12-17,218.63333129882812,0.05183107739238726
2020-12-18,231.6666717529297,0.05790353852575241
2020-12-21,216.6199951171875,-0.06715493498509616
2020-12-22,213.44667053222656,-0.01475762913420309
2020-12-23,215.32666015625,0.00876920991536227
2020-12-24,220.58999633789062,0.024149533626973363
2020-12-28,221.22999572753906,0.0028971067347807124
2020-12-29,221.99667358398438,0.0034595328945027123
2020-12-30,231.5933380126953,0.04232058232357712
2020-12-31,235.22332763671875,0.015552413007484785
2021-01-04,243.2566680908203,0.03358173995604568
2021-01-05,245.0366668701172,0.007290726849836652
2021-01-06,251.9933319091797,0.027994766442436515
2021-01-07,272.0133361816406,0.07644846869014829
2021-01-08,293.3399963378906,0.07548123816080572
2021-01-11,270.39666748046875,-0.08144231364811663
2021-01-12,283.14666748046875,0.046075003355075396
2021-01-13,284.8033447265625,0.00583390055163722
2021-01-14,281.6666564941406,-0.011074621019438693
2021-01-15,275.38665771484375,-0.02254816438492551
2021-01-19,281.51666259765625,0.022015499815695144
2021-01-20,283.48333740234375,0.00696170884124915
2021-01-21,281.663330078125,-0.006440854103183227
2021-01-22,282.21331787109375,0.0019507385857471659
2021-01-25,293.6000061035156,0.039555086200732226
2021-01-26,294.36334228515625,0.002596544878530684
2021-01-27,288.0533447265625,-0.021669174678462418
2021-01-28,278.4766540527344,-0.033811459334112025
2021-01-29,264.510009765625,-0.051455133708131096
2021-02-01,279.9366760253906,0.05668432585298431
2021-02-02,290.92999267578125,0.03851924269165984
2021-02-03,284.89666748046875,-0.020956118951172036
2021-02-04,283.3299865722656,-0.005514295631595512
2021-02-05,284.07666015625,0.002631883215661463
2021-02-08,287.8066711425781,0.013044842106937113
2021-02-09,283.1533203125,-0.016300455142510474
2021-02-10,268.2733459472656,-0.053982110546516617
2021-02-11,270.5533447265625,0.008462878423046197
2021-02-12,272.0400085449219,0.005479859012751231
2021-02-16,265.40667724609375,-0.024685864957400334
2021-02-17,266.04998779296875,0.0024209343993348833
2021-02-18,262.4599914550781,-0.01358555824881115
2021-02-19,260.4333190917969,-0.007751801260508434
2021-02-22,238.1666717529297,-0.08937612559287707
2021-02-23,232.94667053222656,-0.022161184525391956
2021-02-24,247.33999633789062,0.059954347975619646
2021-02-25,227.4066619873047,-0.08402401628244031
2021-02-26,225.1666717529297,-0.009898985904473094
2021-03-01,239.47666931152344,0.061615106636751404
2021-03-02,228.81333923339844,-0.04554943930628858
2021-03-03,217.73333740234375,-0.04963546753524194
2021-03-04,207.14666748046875,-0.04984401019282242
2021-03-05,199.31666564941406,-0.03853223628041701
2021-03-08,187.6666717529297,-0.06022747806878096
2021-03-09,224.52667236328125,0.17932714140524914
2021-03-10,222.68666076660156,-0.008228833280182691
2021-03-11,233.1999969482422,0.046130766690605556
2021-03-12,231.2433319091797,-0.008425900400429927
2021-03-15,235.97999572753906,0.02027649657712341
2021-03-16,225.6266632080078,-0.04486533694757771
2021-03-17,233.93666076660156,0.03616869761350537
2021-03-18,217.72000122070312,-0.07184055905976201
2021-03-19,218.2899932861328,0.002614584056873359
2021-03-22,223.3333282470703,0.02284097771296026
2021-03-23,220.72000122070312,-0.011770465503008509
2021-03-24,210.08999633789062,-0.04935894253519092
2021-03-25,213.4633331298828,0.015929083234572167
2021-03-26,206.23666381835938,-0.034440713289359076
2021-03-29,203.76333618164062,-0.012065159218404247
2021-03-30,211.8733367919922,0.039029424523405194
2021-03-31,222.64332580566406,0.04958242699342897
2021-04-01,220.5833282470703,-0.00929552576717066
2021-04-05,230.35000610351562,0.043324388497766333
2021-04-06,230.5399932861328,0.0008244361718844317
2021-04-07,223.6566619873047,-0.03031223705748461
2021-04-08,227.93333435058594,0.018941076007001657
2021-04-09,225.67333984375,-0.009964638245883383
2021-04-12,233.9933319091797,0.03620406408291566
2021-04-13,254.10667419433594,0.0824615371588125
2021-04-14,244.07666015625,-0.04027179907894094
2021-04-15,246.28334045410156,0.009000306677510112
2021-04-16,246.5933380126953,0.001257911412789418
2021-04-19,238.2100067138672,-0.034587909254449344
2021-04-20,239.663330078125,0.006082481415169929
2021-04-21,248.0399932861328,0.03435484924604316
2021-04-22,239.89666748046875,-0.03338171795091616
2021-04-23,243.13333129882812,0.01340170287553078
2021-04-26,246.06666564941406,0.011992516455123612
2021-04-27,234.913330078125,-0.046385859854230695
2021-04-28,231.46665954589844,-0.014780794025162398
2021-04-29,225.6666717529297,-0.02537683713134589
2021-04-30,236.47999572753906,0.04680461290993818
2021-05-03,228.3000030517578,-0.035203052789871174
2021-05-04,224.53334045410156,-0.016636360929421883
2021-05-05,223.64666748046875,-0.003956776807325818
2021-05-06,221.17999267578125,-0.011090612633393284
2021-05-07,224.1233367919922,0.013219694470214068
2021-05-10,209.67999267578125,-0.0666139869184463
2021-05-11,205.73333740234375,-0.019001672485714396
2021-05-12,196.6300048828125,-0.04525703659502106
2021-05-13,190.56333923339844,-0.03133918628539079
2021-05-14,196.5800018310547,0.031084853734470938
2021-05-17,192.27667236328125,-0.02213414578006038
2021-05-18,192.6233367919922,0.0018013224952045325
2021-05-19,187.82000732421875,-0.025252562795766022
2021-05-20,195.5933380126953,0.040553601408475165
2021-05-21,193.6266632080078,-0.010105809239520404
2021-05-24,202.14666748046875,0.04306162202970284
2021-05-25,201.56333923339844,-0.002889839951081735
2021-05-26,206.3766632080078,0.023599290742317446
2021-05-27,210.28334045410156,0.018752900206065234
2021-05-28,208.4066619873047,-0.008964584890580543
2021-06-01,207.96665954589844,-0.002113500469111133
2021-06-02,201.7066650390625,-0.030563287475861584
2021-06-03,190.94667053222656,-0.05482031154624073
2021-06-04,199.68333435058594,0.04473860632554917
2021-06-07,201.7100067138672,0.010098272085864791
2021-06-08,201.19667053222656,-0.0025481655598922595
2021-06-09,199.5933380126953,-0.008000903407653626
2021-06-10,203.3733367919922,0.018761400839628444
2021-06-11,203.29666137695312,-0.00037708912038201647
2021-06-14,205.89666748046875,0.012708130416930218
2021-06-15,199.7866668701172,-0.03012429716067012
2021-06-16,201.6233367919922,0.009151155788618984
2021-06-17,205.53334045410156,0.0192069740346885
2021-06-18,207.77000427246094,0.010823457790850165
2021-06-21,206.94332885742188,-0.003986737073227676
2021-06-22,207.90333557128906,0.004628256702323586
2021-06-23,218.85667419433594,0.051343820984031875
2021-06-24,226.60667419433594,0.03479874196476401
2021-06-25,223.9566650390625,-0.011763228305736152
2021-06-28,229.57333374023438,0.02476994196174637
2021-06-29,226.9199981689453,-0.011624991064809973
2021-06-30,226.56666564941406,-0.0015582931945795787
2021-07-01,225.97332763671875,-0.00262225819371756
2021-07-02,226.3000030517578,0.001444593124038416
2021-07-06,219.86000061035156,-0.028870583198134143
2021-07-07,214.88333129882812,-0.02289574720602526
2021-07-08,217.60333251953125,0.01257859403128338
2021-07-09,218.98333740234375,0.006321812249024031
2021-07-12,228.56666564941406,0.042832279170544656
2021-07-13,222.84666442871094,-0.02534398967789286
2021-07-14,217.7933349609375,-0.02293732311171139
2021-07-15,216.86666870117188,-0.004263873629526309
2021-07-16,214.74000549316406,-0.009854715165981626
2021-07-19,215.4066619873047,0.003099673103658058
2021-07-20,220.1666717529297,0.021857165705963834
2021-07-21,218.42999267578125,-0.007919294852611359
2021-07-22,216.4199981689453,-0.00924460786068585
2021-07-23,214.4600067138672,-0.009097683584931696
2021-07-26,219.2066650390625,0.02189168871378688
2021-07-27,214.92666625976562,-0.019718078031379437
2021-07-28,215.66000366210938,0.0034062276545409947
2021-07-29,225.78334045410156,0.04587275846182932
2021-07-30,229.06666564941406,0.014437208664382839
2021-08-02,236.55667114257812,0.03217472594711166
2021-08-03,236.5800018310547,9.862134908657855e-05
2021-08-04,236.97332763671875,0.001661168327351945
2021-08-05,238.2100067138672,0.005205072568156722
2021-08-06,233.03334045410156,-0.021971130346089583
2021-08-09,237.9199981689453,0.02075293960905606
2021-08-10,236.663330078125,-0.005295892009324611
2021-08-11,235.94000244140625,-0.003061037245157465
2021-08-12,240.75,0.020181504916966016
2021-08-13,239.05667114257812,-0.0070584091033222005
2021-08-16,228.72332763671875,-0.04418754471286682
2021-08-17,221.90333557128906,-0.03027123516946714
2021-08-18,229.663330078125,0.03437259258571844
2021-08-19,224.49000549316406,-0.022783267048393844
2021-08-20,226.75332641601562,0.010031571629142592
2021-08-23,235.43333435058594,0.03756503320848795
2021-08-24,236.163330078125,0.0030958501857263057
2021-08-25,237.06666564941406,0.0038177489873267093
2021-08-26,233.72000122070312,-0.014217568331421088
2021-08-27,237.30667114257812,0.015229452832627683
2021-08-30,243.6366729736328,0.026324794631827943
2021-08-31,245.24000549316406,0.0065592749200010505
2021-09-01,244.69667053222656,-0.002217981262751364
2021-09-02,244.1300048828125,-0.00231847373209337
2021-09-03,244.52333068847656,0.0016098361025145228
2021-09-07,250.97332763671875,0.026035942688487673
2021-09-08,251.2899932861328,0.0012609548743898497
2021-09-09,251.6199951171875,0.001312369553312357
2021-09-10,245.42333984375,-0.024935356375548032
2021-09-13,247.6666717529297,0.009099139444443169
2021-09-14,248.163330078125,0.002003341828722264
2021-09-15,251.94332885742188,0.015117058319369686
2021-09-16,252.3300018310547,0.0015335851645735571
2021-09-17,253.163330078125,0.0032970919669145526
2021-09-20,243.38999938964844,-0.03936976129858423
2021-09-21,246.4600067138672,0.012534643183807646
2021-09-22,250.64666748046875,0.01684451236014587
2021-09-23,251.2133331298828,0.002258262820491851
2021-09-24,258.1300048828125,0.027160841972020323
2021-09-27,263.78668212890625,0.021677401377557137
2021-09-28,259.1866760253906,-0.017592195347548873
2021-09-29,260.4366760253906,0.0048111864344248965
2021-09-30,258.49334716796875,-0.0074897880450971975
2021-10-01,258.40667724609375,-0.00033534501293734615
2021-10-04,260.510009765625,0.008106673348889567
2021-10-05,260.1966552734375,-0.0012035741082394261
2021-10-06,260.9166564941406,0.002763320999873195
2021-10-07,264.53668212890625,0.01377889392912291
2021-10-08,261.8299865722656,-0.010284539562274665
2021-10-11,263.9800109863281,0.008177997401230774
2021-10-12,268.5733337402344,0.01725061613832015
2021-10-13,270.3599853515625,0.006630349593761303
2021-10-14,272.7733459472656,0.008886865672994949
2021-10-15,281.010009765625,0.02974907491710917
2021-10-18,290.03668212890625,0.03161711443997285
2021-10-19,288.0899963378906,-0.006734486474692475
2021-10-20,288.6000061035156,0.0017687488821671587
2021-10-21,298.0,0.03205181901693134
2021-10-22,303.2266540527344,0.017387072543931938
2021-10-25,341.6199951171875,0.11921843486746743
2021-10-26,339.4766540527344,-0.0062938149592970775
2021-10-27,345.9533386230469,0.018898727534898532
2021-10-28,359.0133361816406,0.03705562944417333
2021-10-29,371.3333435058594,0.03374062327713504
2021-11-01,402.86334228515625,0.08149724419582528
2021-11-02,390.6666564941406,-0.03074274797958024
2021-11-03,404.6199951171875,0.03509368755165895
2021-11-04,409.9700012207031,0.01313564628546233
2021-11-05,407.36334228515625,-0.006378469186125081
2021-11-08,387.64666748046875,-0.04961124617557869
2021-11-09,341.1666564941406,-0.12772318728902374
2021-11-10,355.98333740234375,0.04251283809069096
2021-11-11,354.5033264160156,-0.0041661953768667185
2021-11-12,344.47332763671875,-0.028701065279561472
2021-11-15,337.7966613769531,-0.01957254315692035
2021-11-16,351.57666015625,0.03998366090579434
2021-11-17,363.0033264160156,0.031984216103858806
2021-11-18,365.4599914550781,0.006744812791821567
2021-11-19,379.0199890136719,0.03643213445735007
2021-11-22,385.6233215332031,0.017272096909531555
2021-11-23,369.6766662597656,-0.04223229344871564
2021-11-24,372.0,0.006265105659810634
2021-11-26,360.6400146484375,-0.031013582803841335
2021-11-29,378.9966735839844,0.04964715675134432
2021-11-30,381.586669921875,0.006810578672784683
2021-12-01,365.0,-0.044440653310942796
2021-12-02,361.5333251953125,-0.009543130353379798
2021-12-03,338.3233337402344,-0.0663521763056877
2021-12-06,336.336669921875,-0.005889394805839068
2021-12-07,350.5833435058594,0.04148581070093519
2021-12-08,356.32000732421875,0.016230761245708623
2021-12-09,334.6000061035156,-0.06289341727027524
2021-12-10,339.010009765625,0.013093827482800639
2021-12-13,322.13665771484375,-0.051053775924629424
2021-12-14,319.5033264160156,-0.008208173270999982
2021-12-15,325.3299865722656,0.018072325435531507
2021-12-16,308.97332763671875,-0.051585055672323236
2021-12-17,310.8566589355469,0.006076947341899706
2021-12-20,299.9800109863281,-0.03561605979548491
2021-12-21,312.84332275390625,0.04198665654283043
2021-12-22,336.2900085449219,0.07227140942458773
2021-12-23,355.6666564941406,0.05602002567418564
2021-12-27,364.64666748046875,0.02493491640225287
